,Label,Accuracy,run_id,parent_run_id,experiment_run_id,experiment_id,corpus,start_time,strategy,type
1,O,0.9550319822570796,d5ed96423e854cfebf298a6c35c7e929,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 15:18:33.513000+00:00,margin-confidence,accuracy_per_label
2,RNA,0.8144104803493449,d5ed96423e854cfebf298a6c35c7e929,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 15:18:33.513000+00:00,margin-confidence,accuracy_per_label
3,cell_line,0.7653003930376193,d5ed96423e854cfebf298a6c35c7e929,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 15:18:33.513000+00:00,margin-confidence,accuracy_per_label
4,cell_type,0.7973909498573176,d5ed96423e854cfebf298a6c35c7e929,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 15:18:33.513000+00:00,margin-confidence,accuracy_per_label
5,protein,0.8881659766140406,d5ed96423e854cfebf298a6c35c7e929,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 15:18:33.513000+00:00,margin-confidence,accuracy_per_label
0,DNA,0.8364074743821579,1bbf352672974c78828e538862855a3c,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 18:26:32.197000+00:00,least-confidence,accuracy_per_label
1,O,0.9560712716831132,1bbf352672974c78828e538862855a3c,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 18:26:32.197000+00:00,least-confidence,accuracy_per_label
2,RNA,0.8034934497816594,1bbf352672974c78828e538862855a3c,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 18:26:32.197000+00:00,least-confidence,accuracy_per_label
3,cell_line,0.7610892756878158,1bbf352672974c78828e538862855a3c,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 18:26:32.197000+00:00,least-confidence,accuracy_per_label
4,cell_type,0.8122706889523033,1bbf352672974c78828e538862855a3c,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 18:26:32.197000+00:00,least-confidence,accuracy_per_label
5,protein,0.8777469402611584,1bbf352672974c78828e538862855a3c,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 18:26:32.197000+00:00,least-confidence,accuracy_per_label
0,DNA,0.8388185654008439,27235aae0b204374960d58e8a924b779,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 08:48:41.815000+00:00,entropy-confidence,accuracy_per_label
1,O,0.9572069900249645,27235aae0b204374960d58e8a924b779,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 08:48:41.815000+00:00,entropy-confidence,accuracy_per_label
2,RNA,0.8034934497816594,27235aae0b204374960d58e8a924b779,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 08:48:41.815000+00:00,entropy-confidence,accuracy_per_label
3,cell_line,0.7526670409882089,27235aae0b204374960d58e8a924b779,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 08:48:41.815000+00:00,entropy-confidence,accuracy_per_label
4,cell_type,0.8118630248675092,27235aae0b204374960d58e8a924b779,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 08:48:41.815000+00:00,entropy-confidence,accuracy_per_label
5,protein,0.8797488511761227,27235aae0b204374960d58e8a924b779,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 08:48:41.815000+00:00,entropy-confidence,accuracy_per_label
0,DNA,0.7685352622061483,a542b2f933ea4f77b7de5125eda21ace,7fcb8540ad1048f4831b77fc834656b8,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 23:25:13.202000+00:00,randomizer,accuracy_per_label
1,O,0.9592212829331532,a542b2f933ea4f77b7de5125eda21ace,7fcb8540ad1048f4831b77fc834656b8,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 23:25:13.202000+00:00,randomizer,accuracy_per_label
2,RNA,0.7467248908296943,a542b2f933ea4f77b7de5125eda21ace,7fcb8540ad1048f4831b77fc834656b8,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 23:25:13.202000+00:00,randomizer,accuracy_per_label
3,cell_line,0.6903425042111173,a542b2f933ea4f77b7de5125eda21ace,7fcb8540ad1048f4831b77fc834656b8,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 23:25:13.202000+00:00,randomizer,accuracy_per_label
4,cell_type,0.8212392988177741,a542b2f933ea4f77b7de5125eda21ace,7fcb8540ad1048f4831b77fc834656b8,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 23:25:13.202000+00:00,randomizer,accuracy_per_label
5,protein,0.8539514991582875,a542b2f933ea4f77b7de5125eda21ace,7fcb8540ad1048f4831b77fc834656b8,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 23:25:13.202000+00:00,randomizer,accuracy_per_label
0,DNA,0.8167570825798673,b122adc39e80486d90d40ce108e759d1,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 14:24:22.873000+00:00,margin-confidence,accuracy_per_label
1,O,0.9509498248208028,b122adc39e80486d90d40ce108e759d1,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 14:24:22.873000+00:00,margin-confidence,accuracy_per_label
2,RNA,0.8264192139737991,b122adc39e80486d90d40ce108e759d1,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 14:24:22.873000+00:00,margin-confidence,accuracy_per_label
3,cell_line,0.7346996069623807,b122adc39e80486d90d40ce108e759d1,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 14:24:22.873000+00:00,margin-confidence,accuracy_per_label
4,cell_type,0.8126783530370975,b122adc39e80486d90d40ce108e759d1,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 14:24:22.873000+00:00,margin-confidence,accuracy_per_label
5,protein,0.8894399199235634,b122adc39e80486d90d40ce108e759d1,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 14:24:22.873000+00:00,margin-confidence,accuracy_per_label
0,DNA,0.7734779987944544,63d3cf6bb2b34d408b583b7b2bfaf96c,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 17:22:00.320000+00:00,least-confidence,accuracy_per_label
1,O,0.959671284540302,63d3cf6bb2b34d408b583b7b2bfaf96c,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 17:22:00.320000+00:00,least-confidence,accuracy_per_label
2,RNA,0.7762008733624454,63d3cf6bb2b34d408b583b7b2bfaf96c,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 17:22:00.320000+00:00,least-confidence,accuracy_per_label
3,cell_line,0.7434025828186412,63d3cf6bb2b34d408b583b7b2bfaf96c,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 17:22:00.320000+00:00,least-confidence,accuracy_per_label
4,cell_type,0.7943334692213616,63d3cf6bb2b34d408b583b7b2bfaf96c,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 17:22:00.320000+00:00,least-confidence,accuracy_per_label
5,protein,0.8662814504754538,63d3cf6bb2b34d408b583b7b2bfaf96c,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 17:22:00.320000+00:00,least-confidence,accuracy_per_label
0,DNA,0.8368896925858951,df8ef2581a394b73a582d2dfdf4eeb2b,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 07:57:43.263000+00:00,entropy-confidence,accuracy_per_label
1,O,0.9478640995146412,df8ef2581a394b73a582d2dfdf4eeb2b,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 07:57:43.263000+00:00,entropy-confidence,accuracy_per_label
2,RNA,0.8100436681222707,df8ef2581a394b73a582d2dfdf4eeb2b,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 07:57:43.263000+00:00,entropy-confidence,accuracy_per_label
3,cell_line,0.7636159460976979,df8ef2581a394b73a582d2dfdf4eeb2b,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 07:57:43.263000+00:00,entropy-confidence,accuracy_per_label
4,cell_type,0.8118630248675092,df8ef2581a394b73a582d2dfdf4eeb2b,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 07:57:43.263000+00:00,entropy-confidence,accuracy_per_label
5,protein,0.8963556121752582,df8ef2581a394b73a582d2dfdf4eeb2b,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 07:57:43.263000+00:00,entropy-confidence,accuracy_per_label
0,DNA,0.760337552742616,8a94ded666704c078ee911ae7d56c93c,7fcb8540ad1048f4831b77fc834656b8,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 23:01:00.909000+00:00,randomizer,accuracy_per_label
1,O,0.9612034328694032,8a94ded666704c078ee911ae7d56c93c,7fcb8540ad1048f4831b77fc834656b8,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 23:01:00.909000+00:00,randomizer,accuracy_per_label
2,RNA,0.74235807860262,8a94ded666704c078ee911ae7d56c93c,7fcb8540ad1048f4831b77fc834656b8,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 23:01:00.909000+00:00,randomizer,accuracy_per_label
3,cell_line,0.6151038742279619,8a94ded666704c078ee911ae7d56c93c,7fcb8540ad1048f4831b77fc834656b8,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 23:01:00.909000+00:00,randomizer,accuracy_per_label
4,cell_type,0.7788422339991846,8a94ded666704c078ee911ae7d56c93c,7fcb8540ad1048f4831b77fc834656b8,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 23:01:00.909000+00:00,randomizer,accuracy_per_label
5,protein,0.8240138313845033,8a94ded666704c078ee911ae7d56c93c,7fcb8540ad1048f4831b77fc834656b8,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 23:01:00.909000+00:00,randomizer,accuracy_per_label
0,DNA,0.784207353827607,40cfe5b2bcf84db38c8202a6816147d8,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 13:37:16.108000+00:00,margin-confidence,accuracy_per_label
1,O,0.954539123354012,40cfe5b2bcf84db38c8202a6816147d8,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 13:37:16.108000+00:00,margin-confidence,accuracy_per_label
2,RNA,0.8056768558951966,40cfe5b2bcf84db38c8202a6816147d8,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 13:37:16.108000+00:00,margin-confidence,accuracy_per_label
3,cell_line,0.772599663110612,40cfe5b2bcf84db38c8202a6816147d8,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 13:37:16.108000+00:00,margin-confidence,accuracy_per_label
4,cell_type,0.7759885854056258,40cfe5b2bcf84db38c8202a6816147d8,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 13:37:16.108000+00:00,margin-confidence,accuracy_per_label
5,protein,0.8465808271531917,40cfe5b2bcf84db38c8202a6816147d8,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 13:37:16.108000+00:00,margin-confidence,accuracy_per_label
0,DNA,0.8003616636528029,8b1545d616584ef5809c4012701d2a13,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 16:25:28.179000+00:00,least-confidence,accuracy_per_label
1,O,0.9536819774356337,8b1545d616584ef5809c4012701d2a13,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 16:25:28.179000+00:00,least-confidence,accuracy_per_label
2,RNA,0.7751091703056768,8b1545d616584ef5809c4012701d2a13,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 16:25:28.179000+00:00,least-confidence,accuracy_per_label
3,cell_line,0.7394722066254913,8b1545d616584ef5809c4012701d2a13,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 16:25:28.179000+00:00,least-confidence,accuracy_per_label
4,cell_type,0.795760293518141,8b1545d616584ef5809c4012701d2a13,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 16:25:28.179000+00:00,least-confidence,accuracy_per_label
5,protein,0.8645525274125302,8b1545d616584ef5809c4012701d2a13,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 16:25:28.179000+00:00,least-confidence,accuracy_per_label
0,DNA,0.8160337552742616,8dde71d9ef2940e5bbd98d4d305f9b1b,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 07:11:35.933000+00:00,entropy-confidence,accuracy_per_label
1,O,0.9518283993871408,8dde71d9ef2940e5bbd98d4d305f9b1b,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 07:11:35.933000+00:00,entropy-confidence,accuracy_per_label
2,RNA,0.8078602620087336,8dde71d9ef2940e5bbd98d4d305f9b1b,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 07:11:35.933000+00:00,entropy-confidence,accuracy_per_label
3,cell_line,0.7243121841661988,8dde71d9ef2940e5bbd98d4d305f9b1b,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 07:11:35.933000+00:00,entropy-confidence,accuracy_per_label
4,cell_type,0.785976355483082,8dde71d9ef2940e5bbd98d4d305f9b1b,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 07:11:35.933000+00:00,entropy-confidence,accuracy_per_label
5,protein,0.86914782292188,8dde71d9ef2940e5bbd98d4d305f9b1b,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 07:11:35.933000+00:00,entropy-confidence,accuracy_per_label
0,DNA,0.7283905967450272,6f1a72e7d0634c93b782422cdc2262cd,7fcb8540ad1048f4831b77fc834656b8,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 22:43:59.809000+00:00,randomizer,accuracy_per_label
1,O,0.9480783859942356,6f1a72e7d0634c93b782422cdc2262cd,7fcb8540ad1048f4831b77fc834656b8,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 22:43:59.809000+00:00,randomizer,accuracy_per_label
2,RNA,0.6746724890829694,6f1a72e7d0634c93b782422cdc2262cd,7fcb8540ad1048f4831b77fc834656b8,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 22:43:59.809000+00:00,randomizer,accuracy_per_label
3,cell_line,0.6339135317237508,6f1a72e7d0634c93b782422cdc2262cd,7fcb8540ad1048f4831b77fc834656b8,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 22:43:59.809000+00:00,randomizer,accuracy_per_label
4,cell_type,0.7682429677945373,6f1a72e7d0634c93b782422cdc2262cd,7fcb8540ad1048f4831b77fc834656b8,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 22:43:59.809000+00:00,randomizer,accuracy_per_label
5,protein,0.8399381227535375,6f1a72e7d0634c93b782422cdc2262cd,7fcb8540ad1048f4831b77fc834656b8,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 22:43:59.809000+00:00,randomizer,accuracy_per_label
0,DNA,0.736829415310428,fdbb9e4d90434ec6b75ca3715d121d46,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 12:54:43.283000+00:00,margin-confidence,accuracy_per_label
1,O,0.9483141011217896,fdbb9e4d90434ec6b75ca3715d121d46,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 12:54:43.283000+00:00,margin-confidence,accuracy_per_label
2,RNA,0.7390829694323144,fdbb9e4d90434ec6b75ca3715d121d46,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 12:54:43.283000+00:00,margin-confidence,accuracy_per_label
3,cell_line,0.6807973048848961,fdbb9e4d90434ec6b75ca3715d121d46,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 12:54:43.283000+00:00,margin-confidence,accuracy_per_label
4,cell_type,0.7596820220138606,fdbb9e4d90434ec6b75ca3715d121d46,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 12:54:43.283000+00:00,margin-confidence,accuracy_per_label
5,protein,0.8377542199372128,fdbb9e4d90434ec6b75ca3715d121d46,744628f4879540a1b94260dc6f5ed7ae,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 12:54:43.283000+00:00,margin-confidence,accuracy_per_label
0,DNA,0.7510548523206751,f36e3a82b5254c3d90cfde895f881461,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 06:35:38.828000+00:00,entropy-confidence,accuracy_per_label
1,O,0.946642666580952,f36e3a82b5254c3d90cfde895f881461,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 06:35:38.828000+00:00,entropy-confidence,accuracy_per_label
2,RNA,0.7609170305676856,f36e3a82b5254c3d90cfde895f881461,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 06:35:38.828000+00:00,entropy-confidence,accuracy_per_label
3,cell_line,0.7024143739472206,f36e3a82b5254c3d90cfde895f881461,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 06:35:38.828000+00:00,entropy-confidence,accuracy_per_label
4,cell_type,0.7480635955972279,f36e3a82b5254c3d90cfde895f881461,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 06:35:38.828000+00:00,entropy-confidence,accuracy_per_label
5,protein,0.8567268756540334,f36e3a82b5254c3d90cfde895f881461,a0b649c059c9493c8393efb4a8dd0a32,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 06:35:38.828000+00:00,entropy-confidence,accuracy_per_label
0,DNA,0.7475587703435804,c5501727900a4b2dbe6129d75e9303e7,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 15:36:29.539000+00:00,least-confidence,accuracy_per_label
1,O,0.9487641027289384,c5501727900a4b2dbe6129d75e9303e7,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 15:36:29.539000+00:00,least-confidence,accuracy_per_label
2,RNA,0.7751091703056768,c5501727900a4b2dbe6129d75e9303e7,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 15:36:29.539000+00:00,least-confidence,accuracy_per_label
3,cell_line,0.7108366086468276,c5501727900a4b2dbe6129d75e9303e7,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 15:36:29.539000+00:00,least-confidence,accuracy_per_label
4,cell_type,0.770485120260905,c5501727900a4b2dbe6129d75e9303e7,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 15:36:29.539000+00:00,least-confidence,accuracy_per_label
5,protein,0.8550434505664498,c5501727900a4b2dbe6129d75e9303e7,baeeef90164a47c6a72390e73c3291c5,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 15:36:29.539000+00:00,least-confidence,accuracy_per_label
0,DNA,0.8423146473779385,71564e240067435ab2b28daa6c1afd1d,9803e6e1bd4f4fa48ae1055b960eee5d,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 21:54:37.613000+00:00,randomizer,accuracy_per_label
1,O,0.959114139693356,71564e240067435ab2b28daa6c1afd1d,9803e6e1bd4f4fa48ae1055b960eee5d,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 21:54:37.613000+00:00,randomizer,accuracy_per_label
2,RNA,0.7936681222707423,71564e240067435ab2b28daa6c1afd1d,9803e6e1bd4f4fa48ae1055b960eee5d,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 21:54:37.613000+00:00,randomizer,accuracy_per_label
3,cell_line,0.7717574396406514,71564e240067435ab2b28daa6c1afd1d,9803e6e1bd4f4fa48ae1055b960eee5d,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 21:54:37.613000+00:00,randomizer,accuracy_per_label
4,cell_type,0.8334692213615981,71564e240067435ab2b28daa6c1afd1d,9803e6e1bd4f4fa48ae1055b960eee5d,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 21:54:37.613000+00:00,randomizer,accuracy_per_label
5,protein,0.9048182355885164,71564e240067435ab2b28daa6c1afd1d,9803e6e1bd4f4fa48ae1055b960eee5d,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-13 21:54:37.613000+00:00,randomizer,accuracy_per_label
0,DNA,0.8513562386980108,5943de58e64b4cb5bc44c2130c1ebdf1,b9353dbdfc89468ca72b94e625de9cd6,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 13:56:17.503000+00:00,least-confidence,accuracy_per_label
1,O,0.9597034275122412,5943de58e64b4cb5bc44c2130c1ebdf1,b9353dbdfc89468ca72b94e625de9cd6,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 13:56:17.503000+00:00,least-confidence,accuracy_per_label
2,RNA,0.8133187772925764,5943de58e64b4cb5bc44c2130c1ebdf1,b9353dbdfc89468ca72b94e625de9cd6,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 13:56:17.503000+00:00,least-confidence,accuracy_per_label
3,cell_line,0.7557551937113981,5943de58e64b4cb5bc44c2130c1ebdf1,b9353dbdfc89468ca72b94e625de9cd6,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 13:56:17.503000+00:00,least-confidence,accuracy_per_label
4,cell_type,0.8338768854463922,5943de58e64b4cb5bc44c2130c1ebdf1,b9353dbdfc89468ca72b94e625de9cd6,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 13:56:17.503000+00:00,least-confidence,accuracy_per_label
5,protein,0.8912143409618272,5943de58e64b4cb5bc44c2130c1ebdf1,b9353dbdfc89468ca72b94e625de9cd6,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-15 13:56:17.503000+00:00,least-confidence,accuracy_per_label
0,DNA,0.8507534659433393,7adad141e98e4d19a8abb74949364d24,009fbefffc2f4ddd9b04743041d61a69,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 11:29:48.943000+00:00,margin-confidence,accuracy_per_label
1,O,0.956231986542809,7adad141e98e4d19a8abb74949364d24,009fbefffc2f4ddd9b04743041d61a69,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 11:29:48.943000+00:00,margin-confidence,accuracy_per_label
2,RNA,0.8067685589519651,7adad141e98e4d19a8abb74949364d24,009fbefffc2f4ddd9b04743041d61a69,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 11:29:48.943000+00:00,margin-confidence,accuracy_per_label
3,cell_line,0.7529477821448625,7adad141e98e4d19a8abb74949364d24,009fbefffc2f4ddd9b04743041d61a69,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 11:29:48.943000+00:00,margin-confidence,accuracy_per_label
4,cell_type,0.8187933143090094,7adad141e98e4d19a8abb74949364d24,009fbefffc2f4ddd9b04743041d61a69,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 11:29:48.943000+00:00,margin-confidence,accuracy_per_label
